screen_name,t_counts,status_id,user_id,created_at,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
TheQuint,108,1240584055109767168,2982269822,2020-03-19T10:21:02Z,"LIVE | The Shree Jagannath Temple will be closed for visitors till March 3 due to #CoronavirusOutbreak. 

Follow for updates: https://t.co/5GiyD6bNe1",TweetDeck,,,,False,False,263,0,,,,438500,314,,2015-01-14T09:43:21Z,True,en
latestly,138,1240692526924742658,828841083257778176,2020-03-19T17:32:04Z,".@TheAaryanKartik Shares #PyaarKaPunchnama’ Style Monologue to Support PM @narendramodi's Social Distancing Appeal to Fight #Coronavirus (Watch Video)

#KartikAaryan #NarendraModi #COVID #CoronavirusOutbreakindia @KartikAaryanHQ @KartikAaryanFan

https://t.co/UEmNrqJLZe",Twitter Web App,,,,False,False,69,1,,,,56280,339,,2017-02-07T05:41:28Z,True,en
openletterbot,337,1240709233298948097,938533034659168256,2020-03-19T18:38:27Z,"🖋 Support @joedeb by signing “The Kinzinger Blame Game” and I’ll deliver a copy to your officials too: https://t.co/biiFaGh3PN

📨 Last delivered to @RepKinzinger #IL16 #twill #COVID19 https://t.co/KHyMyPQtQr",Resistbot Open Letters,,,,False,False,2,0,,,,16800,3,,2017-12-06T22:18:07Z,True,en
bsindia,136,1240568695153459200,43855487,2020-03-19T09:20:00Z,"The operations of these trains have been cancelled between March 20 and 31

#Railways #coronavirus #COVID19

https://t.co/9spPUXmlLc",TweetDeck,,,,False,False,139,2,,,,1866867,378,,2009-06-01T08:52:08Z,True,en
TheQuint,108,1240464932233072640,2982269822,2020-03-19T02:27:41Z,"“This is an exceptional situation which requires exceptional solutions,"" said the International Olympic Committee as concerns regarding #TokyoOlympics mount amid the #coronavirus spread.
https://t.co/rjaQqlfIlq",Twitter Web App,,,,False,False,263,1,,,,438487,314,,2015-01-14T09:43:21Z,True,en
IndiaToday,132,1240689543910580227,19897138,2020-03-19T17:20:12Z,"From home quarantine to social distancing, here’s how Pune is preparing to fight the #CoronavirusOutbreak. India Today’s @Pkhelkar speaks to Naval Kishore Ram, District Administrate, Pune. #ReporterDiary
More videos: https://t.co/FAHzdk9TO8 https://t.co/RPkdr4lp79",Twitter Media Studio,,,,False,False,4400,4,,,,5278672,229,,2009-02-02T07:21:54Z,True,en
dailystar,179,1240546046016499719,20442930,2020-03-19T07:50:00Z,"Have you tried doing this? #coronavirus #COVID19 
https://t.co/uvSGL0LNQx",TweetDeck,,,,False,False,838,1,,,,195717,3592,,2009-02-09T15:45:17Z,True,en
ABSCBNNews,137,1240591344244064256,15872418,2020-03-19T10:50:00Z,UK approach to tackle #COVID19 gains mixed reactions from British-Pinoys https://t.co/Z7xGjlq2Iw,TweetDeck,,,,False,False,1071,1,,,,6729058,1075,,2008-08-16T10:09:33Z,True,en
dailystar,179,1240672630090264576,20442930,2020-03-19T16:13:00Z,"Coronavirus: Louise Redknapp cancels Heavy Love tour amid outbreak fears #Coronavirus 
https://t.co/JqGkkcZzxa",TweetDeck,,,,False,False,838,0,,,,195748,3592,,2009-02-09T15:45:17Z,True,en
ANCALERTS,238,1240437449882361856,44728980,2020-03-19T00:38:28Z,Zamora: Some barangays do not have cases of #COVID19. #LuzonLockdown,TweetDeck,1.2404373109166694e+18,44728980.0,ANCALERTS,False,False,5453,0,,,,4853083,777,,2009-06-04T21:26:24Z,True,en
dailystar,179,1240594776430436357,20442930,2020-03-19T11:03:38Z,13 signs of #COVID-19 shared by survivors of #coronavirus https://t.co/Qftv6c0j3i https://t.co/Bi7lwfB6VJ,TweetDeck,,,,False,False,838,4,,,,195765,3592,,2009-02-09T15:45:17Z,True,en
ians_india,114,1240557233521315840,141584822,2020-03-19T08:34:27Z,"The government may use the current low oil prices to further increase #exciseduty on #petrol and #diesel to raise additional resources required for keep rising deficit under check and meet additional expenditure needs arising from #COVID19 outbreak, #SBI report said on Thursday. https://t.co/tftqm9akNP",Twitter Web App,,,,False,False,14,0,,,,32570,45,,2010-05-08T13:21:45Z,True,en
ANCALERTS,238,1240603927332208640,44728980,2020-03-19T11:40:00Z,"LOOK: UP community, others pitch in to create open-source design for #COVID19 sanitation tents https://t.co/lWWENIJzfc",TweetDeck,,,,False,False,5454,9,,,,4852895,777,,2009-06-04T21:26:24Z,True,en
openletterbot,337,1240770367133642752,938533034659168256,2020-03-19T22:41:22Z,"🖋 Support Carrie by signing “Suspend Rent and Utility Payments” and I’ll deliver a copy to your officials too: https://t.co/XJdejqCYSS

📨 Last delivered to @dougducey, Representative Terán, Representative Meza and 1 more  #AZpol #COVID19 https://t.co/zkP4Q2lWNO",Resistbot Open Letters,,,,False,False,2,0,,,,16801,3,,2017-12-06T22:18:07Z,True,en
IndiaToday,132,1240651199340216320,19897138,2020-03-19T14:47:50Z,"It will be wrong to assume that #coronavirus will not impact India: PM @narendramodi #CoronavirusOutbreakIndia #COVID19
#BattlingCovid19 LIVE at https://t.co/4fqxBWbTYl https://t.co/fnKZk6n9FV",Twitter Media Studio - LiveCut,,,,False,False,4400,3,,,,5278703,229,,2009-02-02T07:21:54Z,True,en
Oneindia,119,1240502670726533120,18159588,2020-03-19T04:57:38Z,"#COVID2019india: The CBSE has postponed the ongoing exams for Class 10 and 12 in the wake of the coronavirus outbreak. The JEE scheduled for next month has also been postponed.

#CoronavirusOutbreak #COVID19 #coronavirusindia #CBSE #examscancelled #Exams
https://t.co/6jHgShTfh9",Twitter Web App,,,,False,False,350,1,,,,60594,661,,2008-12-16T09:44:12Z,True,en
ABSCBNNews,137,1240487019563732992,15872418,2020-03-19T03:55:27Z,"WATCH: 63-year old street sweeper Amparo Santiago continues her duty in Caloocan City. When asked why she is not staying at home despite #COVID19, she answered: Trabaho ko po ito eh. | via @sherieanntorres⁩ #LuzonLockdown https://t.co/xNcMYDi1Pe",Twitter Web Client,,,,False,False,1071,153,,,,6729376,1075,,2008-08-16T10:09:33Z,True,en
IndiaToday,132,1240480443692015619,19897138,2020-03-19T03:29:19Z,"#Covid19 : Taking it the 'Make in India' way, a Chennai company has promised a solution and has found RTPTR testing kit which can hit the market in three weeks' time | @mail_today (@Akshayanath)

https://t.co/kyhODNlWej",Twitter Web App,,,,False,False,4400,17,,,,5278590,229,,2009-02-02T07:21:54Z,True,en
ABSCBNNews,137,1240571212851343360,15872418,2020-03-19T09:30:00Z,Car sanitation tips to help prevent coronavirus spread https://t.co/XACxJk6j06 #COVID19,TweetDeck,,,,False,False,1071,7,,,,6729133,1075,,2008-08-16T10:09:33Z,True,en
ANI,112,1240648397742174209,355989081,2020-03-19T14:36:42Z,"PM Modi: Till l now science has not been able to find a proper remedy for #coronavirus and no vaccine has been developed yet. In such a situation, it is natural to worry https://t.co/x0kX4TzYD5",Twitter Web App,,,,True,False,0,67,,,,3508877,0,,2011-08-16T05:23:41Z,True,en
openletterbot,337,1240756358284115968,938533034659168256,2020-03-19T21:45:42Z,"📬 I delivered “Covid-19” from Andrew, a 🗳 verified voter in Anchorage, Alaska, to @LisaMurkowski, @SenDanSullivan and @RepDonYoung #AKAL #AKpol #COVID19

📝 Write your own: https://t.co/z5540KFSKD https://t.co/2Jwp2tgn4h",Resistbot Open Letters,,,,False,False,2,1,,,,16800,3,,2017-12-06T22:18:07Z,True,en
IndiaToday,132,1240651003927519232,19897138,2020-03-19T14:47:04Z,"Strict measures taken by the West Bengal government against #CoronavirusOutbreak, to know more on this watch this report. #ReporterDiary @manogyaloiwal
More videos: https://t.co/FAHzdk9TO8 https://t.co/WcrwCAsThn",Twitter Media Studio,,,,False,False,4400,3,,,,5278672,229,,2009-02-02T07:21:54Z,True,en
htTweets,130,1240468140246458369,36327407,2020-03-19T02:40:26Z,"#Coronavirus #Covid19India | Karnataka CM sets up Rs 200-cr fund as state battles three infections

https://t.co/CLjPMOA4Dk https://t.co/PF1RnLTYYK",TweetDeck,,,,False,False,2971,7,,,,7154075,126,,2009-04-29T10:11:34Z,True,en
IndiaToday,132,1240540963627339782,19897138,2020-03-19T07:29:48Z,"Share with us your #coronavirus stories. Anything unusual, ironical or sad, that has happened to you in the last few days, due to coronavirus scare. Retweet &amp; tag your friends to acknowledge those who have been a part of your story.
 #LifeInTimesOfCorona #YourSpace https://t.co/gPo3hrb2yq",Twitter Web App,,,,False,False,4400,5,,,,5278693,229,,2009-02-02T07:21:54Z,True,en
BloombergQuint,101,1240708360195862528,714731566828793857,2020-03-19T18:34:58Z,"Delhi government ordered shutting of all restaurants in the national capital till March 31 amid the #CoronavirusOutbreak.
https://t.co/nBq9Ov4Mkp",TweetDeck,,,,False,False,90,5,,,,121716,193,,2016-03-29T08:30:59Z,True,en
htTweets,130,1240456502529253376,36327407,2020-03-19T01:54:11Z,"Covid-19 not created in lab, has natural origins, say scientists

(Report by: @jayashreenandi )

#Coronavirus #CovidIndia

https://t.co/ljpa4Q7nLx https://t.co/Uznk69oPum",TweetDeck,,,,False,False,2971,12,,,,7154080,126,,2009-04-29T10:11:34Z,True,en
bsindia,136,1240671874964697089,43855487,2020-03-19T16:10:00Z,"MEA Spokesperson Raveesh Kumar said Prime Minister Narendra #Modi had called for the #SAARC nations' video-conference to formulate a joint strategy to combat the #coronavirus

#Kashmir

https://t.co/IasVChXTl6",TweetDeck,,,,False,False,139,3,,,,1867019,379,,2009-06-01T08:52:08Z,True,en
ABSCBNNews,137,1240499285608681475,15872418,2020-03-19T04:44:11Z,LOOK: Empty scenes in Divisoria. A few still go here to buy vegetables. | via @Nikobaua #COVID19 #LuzonLockdown https://t.co/YaCK2eCmEB,Twitter Web Client,,,,False,False,1071,39,,,,6729376,1075,,2008-08-16T10:09:33Z,True,en
arabnews,109,1240745790282313765,69172612,2020-03-19T21:03:43Z,"#UPDATE: More African countries closed their borders Thursday as the #Coronavirus’ local spread threatened to turn the continent of 1.3 billion people into an alarming new front for the pandemic, UN warns

https://t.co/T6ylmmGgUa https://t.co/JysxVRGNzB",Twitter Web App,1.2407425568934134e+18,69172612.0,arabnews,False,False,7,3,,,,226436,41,,2009-08-27T02:15:51Z,True,en
openletterbot,337,1240725390806495232,938533034659168256,2020-03-19T19:42:39Z,"🖋 Support Patricia by signing “Lunatic president” and I’ll deliver a copy to your officials too: https://t.co/ttAqemOwQB

📨 Last delivered to @SenateMajLdr, @RepThomasMassie and @RandPaul #KY04 #KYpol #COVID19 https://t.co/BS0KxzCCh5",Resistbot Open Letters,,,,False,False,2,0,,,,16799,3,,2017-12-06T22:18:07Z,True,en
ndtv,116,1240649407844036613,37034483,2020-03-19T14:40:43Z,"""We have to make a vow and be determined to fight #coronavirus. We must be health ourselves as the disease has no medicine"": PM Modi

More on https://t.co/Fbzw6n8LeF and NDTV 24x7",Twitter Web App,1.2406484952641413e+18,37034483.0,ndtv,False,False,0,0,,,,12245217,14,,2009-05-01T20:34:48Z,True,en
BloombergQuint,101,1240488165221203968,714731566828793857,2020-03-19T04:00:00Z,"India’s fight against the #CoronavirusPandemic will come at a “high economic cost”, according to Nomura’s Chief India Economist Sonal Varma. 

Watch the full interaction 👇
https://t.co/wAAwa52q3t",TweetDeck,,,,False,False,90,5,,,,121719,193,,2016-03-29T08:30:59Z,True,en
SkyNews,124,1240525913688694784,7587032,2020-03-19T06:30:00Z,"Do the government's measures to tackle the spread of #coronavirus go far enough?

We'll be joined by @MartinRCGP, chair of the @rcgp, on #KayBurley at Breakfast.

⏰ 7.30am
📺 Channel 501  
📱Watch live: https://t.co/Nq05cYJxdP https://t.co/qqkMC7sR3I",TweetDeck,,,,False,False,24,3,,,,5635042,27,,2007-07-19T14:42:53Z,True,en
htTweets,130,1240661810836934657,36327407,2020-03-19T15:30:00Z,"#Coronavirus shows no signs of abating as it continues to wreak livelihoods across the globe. In India, total number of #Covid19 cases rose to 166 on Thursday. 

A look at some of the myths around the deadly virus and the truth behind it: https://t.co/jTr5UW5bL1

 #COVID2019india https://t.co/VFqowJCWbX",TweetDeck,,,,False,False,2971,19,,,,7153967,126,,2009-04-29T10:11:34Z,True,en
CNNnews18,107,1240651823167336448,6509832,2020-03-19T14:50:19Z,"#NewsAlert – To combat this global epidemic, two major things are required. First resolution and second, moderation: PM Narendra Modi

#CoronavirusOutbreak | #IndiaFightsCOVID19 https://t.co/JRnVw2fZwp",Twitter Web App,1.2406515134305608e+18,6509832.0,CNNnews18,False,False,178,1,,,,4355751,439,,2007-06-01T20:31:01Z,True,en
ians_india,114,1240657787757056001,141584822,2020-03-19T15:14:01Z,"#Kerala Chief Minister #PinarayiVijayan (@vijayanpinarayi) on Thursday said that a fresh #coronavirus case has been reported from #Kasargode, taking the state's total to 25.

#COVID #COVID2019 

Photo: IANS https://t.co/BR2FuaM4mQ",Twitter Web App,,,,False,False,14,1,,,,32587,45,,2010-05-08T13:21:45Z,True,en
Oneindia,119,1240651439866691585,18159588,2020-03-19T14:48:48Z,"I request people above the age of 60 to not venture out of their homes for the next few weeks. #Coronavirus: PM @narendramodi on #CoronavirusOutbreak

#BeatCOVID19 #CoronavirusPandemic #COVID19 #IndiaFightsCorona

Catch all live updates here: https://t.co/Mm1AMqwj9b",Twitter Web App,,,,False,False,350,0,,,,60599,662,,2008-12-16T09:44:12Z,True,en
openletterbot,337,1240749627952869376,938533034659168256,2020-03-19T21:18:57Z,"🖋 Support @intrepidjulie by signing “Release People from ICE/CBP Facilities” and I’ll deliver a copy to your officials too: https://t.co/mrlIcUEOii

📨 Last delivered to @rondesantisfl  #sayfie #flapol #COVID19 https://t.co/HdyRqmZQ0Q",Resistbot Open Letters,,,,False,False,2,1,,,,16800,3,,2017-12-06T22:18:07Z,True,en
bsindia,136,1240523468367519745,43855487,2020-03-19T06:20:17Z,"India's already fragile economy has been hit hard by the #COVID19 pandemic

#coronavirus

@IamPuneetW

https://t.co/NOW7pkrHe9",TweetDeck,,,,False,False,139,3,,,,1866881,378,,2009-06-01T08:52:08Z,True,en
arabnews,109,1240690070169874434,69172612,2020-03-19T17:22:18Z,"#UPDATE: #Egypt said on Thursday it would shut all cafes, shopping malls, sports clubs and nightclubs from 7pm until 6am local time every night until March 31, strengthening measures introduced to prevent the spread of the #Coronavirus #CoronavirusEgypt

https://t.co/T6ylmmXRLI https://t.co/PYnVniVeDO",Twitter Web App,1.2406868976067133e+18,69172612.0,arabnews,False,False,7,1,,,,225669,40,,2009-08-27T02:15:51Z,True,en
ians_india,114,1240500465265229827,141584822,2020-03-19T04:48:52Z,"Mainland #China has reported zero new domestic infections of #coronavirus for the first time since the outbreak was first reported in the country last December, the National Health Commission said on Thursday. 

#CoronaVirusUpdate #COVID19 #CoronavirusOutbreak https://t.co/w985dK9YgZ",Hootsuite Inc.,,,,False,False,14,0,,,,32573,45,,2010-05-08T13:21:45Z,True,en
ANI,112,1240551314448199682,355989081,2020-03-19T08:10:56Z,"Punjab: 43 Indians who arrived last night through Attari-Wagah Border have been sent to quarantine facility in Amritsar. Parijeet Kaur Johal, Civil Surgeon says,""29 have travel history of Dubai&amp;14 are students studying in Pakistan. Medical reports sent to state govt"".#Coronavirus https://t.co/jdabKIdC1j",Twitter Web App,,,,False,False,0,601,,,,3509204,0,,2011-08-16T05:23:41Z,True,en
timesofindia,187,1240579590969380864,134758540,2020-03-19T10:03:17Z,"SpiceJet: We are forced to temporarily suspend majority of our international operations from March 21 till April 30. We will resume the suspended flights as soon as the situation normalises. #Coronavirus (ANI) 

#CautionYesPanicNo

#COVID19India
#CoronavirusOutbreak https://t.co/4Hj8aKMd71",Twitter Web App,,,,False,False,5,11,,,,12397486,530,,2010-04-19T10:50:15Z,True,en
bsindia,136,1240616409987719168,43855487,2020-03-19T12:29:36Z,"Catch the #live updates

#coronavirus

https://t.co/vTzSftEJOx https://t.co/WG068glJR7",TweetDeck,,,,False,False,139,1,,,,1867026,379,,2009-06-01T08:52:08Z,True,en
SkyNews,124,1240695166635147264,7587032,2020-03-19T17:42:33Z,"""There is no prospect of us stopping public transport in London"" says Prime Minister Boris Johnson. 

Get the latest on #COVID19 here: https://t.co/tdlEX9yzWS https://t.co/uwDVg4LZqa",Grabyo,,,,False,False,24,33,,,,5639148,27,,2007-07-19T14:42:53Z,True,en
timesofindia,187,1240631265230852098,134758540,2020-03-19T13:28:38Z,"#Coronavirus: Train services between Banihal and Baramulla in Jammu and Kashmir suspended till March 31 (PTI) 

#CautionYesPanicNo

#COVID19India
#CoronavirusOutbreak
#CoronavirusUpdates 👇

https://t.co/Wn5tgSPtwd https://t.co/hYgYQ1S6Z0",TweetDeck,,,,False,False,5,4,,,,12397392,530,,2010-04-19T10:50:15Z,True,en
ANCALERTS,238,1240498230909005824,44728980,2020-03-19T04:40:00Z,Trump signs $100 billion coronavirus relief package https://t.co/sAn3Qm1oLb #COVID19,TweetDeck,,,,False,False,5453,1,,,,4853038,777,,2009-06-04T21:26:24Z,True,en
dailystar,179,1240679738869514241,20442930,2020-03-19T16:41:15Z,"Here is what to signs and symptoms to look out for incase you think you have #coronavirus #COVID19 

#covid19UK 

https://t.co/xg6DafoCq0 https://t.co/0L7Oyjyqlc",Twitter Web App,1.240679225960661e+18,20442930.0,dailystar,False,False,838,0,,,,195746,3592,,2009-02-09T15:45:17Z,True,en
ABSCBNNews,137,1240543529304305664,15872418,2020-03-19T07:40:00Z,[PHOTO] Bottled up against #COVID19 in Borongan https://t.co/zQpziQTR6O,TweetDeck,,,,False,False,1071,27,,,,6729300,1075,,2008-08-16T10:09:33Z,True,en
SkyNews,124,1240571212335439875,7587032,2020-03-19T09:30:00Z,"Actor Matthew McConaughey took to social media to deliver an uplifting message about how the #coronavirus could help the world unite.

Get today's top stories: https://t.co/4ozTbgdN8L https://t.co/9mcK5lwbVd",Twitter Media Studio,,,,False,False,24,103,,,,5634823,27,,2007-07-19T14:42:53Z,True,en
arabnews,109,1240681465043714051,69172612,2020-03-19T16:48:06Z,"#UPDATE: #UN Sec-Gen Guterres says countries need to immediately move away from undertaking their own health strategies to one that ensures “a coordinated global response, including helping countries that are less prepared to tackle” #coronavirus 

https://t.co/cSv8aiFXwg https://t.co/3CVO7ZXNBq",Twitter Media Studio,,,,False,False,7,6,,,,225679,40,,2009-08-27T02:15:51Z,True,en
ABSCBNNews,137,1240509555454308353,15872418,2020-03-19T05:25:00Z,"How to cope with fear, anxiety in time of #COVID19 https://t.co/NJbXNKQU0O",TweetDeck,,,,False,False,1071,28,,,,6729304,1075,,2008-08-16T10:09:33Z,True,en
arabnews,109,1240659040537059328,69172612,2020-03-19T15:19:00Z,"OPINION: Solidarity among the EU-27 will be important once the #coronavirus abates. If the affluent north is not prepared to stand shoulder-to-shoulder with the impoverished south, it may well be the end of the #EU, writes @MeyerResources 

https://t.co/2OpZcuEEfZ https://t.co/0K1gZvGhgY",Twitter Web App,1.2406557646136648e+18,69172612.0,arabnews,False,False,7,1,,,,225712,40,,2009-08-27T02:15:51Z,True,en
latestly,138,1240597259919622145,828841083257778176,2020-03-19T11:13:30Z,"Coronavirus Outbreak: All public transport banned in Srinagar to prevent spread of COVID-19.

#COVID19 #Coronavirus #JammuAndKashmir #publictransport

https://t.co/SPsBZEivBb",TweetDeck,,,,False,False,68,0,,,,56252,339,,2017-02-07T05:41:28Z,True,en
TheQuint,108,1240646282152042497,2982269822,2020-03-19T14:28:18Z,"From withdrawing cash for a senior citizen in need to delivering baby formula to a new mom, members of Caremongering India are trying to help the self-isolated elderly, &amp; others in need after state-wide shutdown due to #coronavirus.

https://t.co/T9aVaSIYVE",TweetDeck,,,,False,False,263,0,,,,438444,314,,2015-01-14T09:43:21Z,True,en
bsindia,136,1240616777559785473,43855487,2020-03-19T12:31:03Z,"Catch the #live updates

#coronavirus #CoronavirusOutbreak #CoronaVirusUpdate

https://t.co/JAAFEqBdsy https://t.co/mewXpvzZnw",TweetDeck,,,,False,False,139,2,,,,1867026,379,,2009-06-01T08:52:08Z,True,en
timesofindia,187,1240520879907450880,134758540,2020-03-19T06:10:00Z,"New visa restrictions after #CoronavirusOutbreak

As the number of #COVID19 cases in India continues to rise, the country has put in place new travel restrictions as a part of its response to managing the outbreak.

Read: https://t.co/fFnz6xHoi7 https://t.co/7hauUKF2JF",TweetDeck,,,,False,False,5,16,,,,12395664,530,,2010-04-19T10:50:15Z,True,en
IndiaToday,132,1240669787631415300,19897138,2020-03-19T16:01:42Z,"Prime Minister Narendra Modi urged the nation to come together to thank the emergency service workers for working through the novel coronavirus outbreak.
#Coronavirus #Covid19 #CoronavirusOutbreak 

https://t.co/zrtKhNjRyX",Twitter Web App,,,,False,False,4400,9,,,,5278730,229,,2009-02-02T07:21:54Z,True,en
arabnews,109,1240650161094889473,69172612,2020-03-19T14:43:43Z,"#BREAKING: #Bahrain announces suspension of Friday prayers across the country over #coronavirus fears, says mosques will remain open for the five daily prayers https://t.co/T6ylmmGgUa https://t.co/wzr2gcmoCg",Twitter Web App,1.240633833655079e+18,69172612.0,arabnews,False,False,7,3,,,,225725,40,,2009-08-27T02:15:51Z,True,en
ANCALERTS,238,1240445382515200001,44728980,2020-03-19T01:10:00Z,Virus keeps 500 million people home around the world https://t.co/GZp93Sx39z #COVID19,TweetDeck,,,,False,False,5453,6,,,,4853062,777,,2009-06-04T21:26:24Z,True,en
Oneindia,119,1240651004363735041,18159588,2020-03-19T14:47:04Z,"""Try to stay indoors, step out only if absolutely vital: PM @narendramodi on #CoronavirusOutbreak

#BeatCOVID19 #CoronavirusPandemic #COVID19 #IndiaFightsCorona

Catch all live updates here: https://t.co/Mm1AMqwj9b",Twitter Web App,,,,False,False,350,2,,,,60605,662,,2008-12-16T09:44:12Z,True,en
ndtv,116,1240615419393658880,37034483,2020-03-19T12:25:40Z,"""Request people of Delhi not to panic. Urge people to not engage in panic buying"", says Delhi Chief Minister Arvind Kejriwal 

#CoronaVirusUpdate #coronavirus",Twitter Web App,,,,False,False,0,7,,,,12245411,14,,2009-05-01T20:34:48Z,True,en
Oneindia,119,1240591347096010752,18159588,2020-03-19T10:50:00Z,"#CoronavirusOutbreak | Central government employees have been asked to work from home to contain #coronavirus. #COVID19
https://t.co/QXXbC1dI9f",Twitter Web App,,,,False,False,350,1,,,,60590,661,,2008-12-16T09:44:12Z,True,en
Oneindia,119,1240655578277588992,18159588,2020-03-19T15:05:14Z,"This Sunday, March 22, from 7 am to 9 pm, all countrymen have to follow the 'janata curfew'. In this period no one should come out of their homes or in their society or building: PM @narendramodi.

#BeatCOVID19 #CoronavirusOutbreak #COVID19

https://t.co/d63csTtYjv",Twitter Web App,,,,False,False,350,1,,,,60605,662,,2008-12-16T09:44:12Z,True,en
latestly,138,1240532261839056896,828841083257778176,2020-03-19T06:55:13Z,Famed Cherry Blossoms at Wuhan University Live-Streamed Online Amid Coronavirus Lockdown; Viewed by Thousands (See Pictures and Video) #CherryBlossoms #Wuhan #China #Coronavirus https://t.co/TQ0NbUOjsg,Twitter Web Client,,,,False,False,69,1,,,,56282,339,,2017-02-07T05:41:28Z,True,en
arabnews,109,1240665981527240705,69172612,2020-03-19T15:46:35Z,#LIVE: #US President Donald Trump (@realDonaldTrump) says there are a couple of therapies for #coronavirus that could be rolled out quickly  https://t.co/cSv8aiFXwg https://t.co/8dqvDn7sgS,Twitter Web App,1.240665456224211e+18,69172612.0,arabnews,False,False,7,5,,,,225701,40,,2009-08-27T02:15:51Z,True,en
TheQuint,108,1240509904252579840,2982269822,2020-03-19T05:26:23Z,"Proving that they're ahead of the curve once again, several start-ups moved to a 'work from home' model in early March, pre-empting the fallout of the #coronavirus outbreak. CEOs talk about transitioning, trust, and teamwork.
Read here: https://t.co/9FZuR21NFa https://t.co/wlcQEYyQmE",Twitter Web App,,,,False,False,263,4,,,,438484,314,,2015-01-14T09:43:21Z,True,en
ABSCBNNews,137,1240503593435672578,15872418,2020-03-19T05:01:18Z,"SM City Cebu will be closed starting Thursday, March 19, 2020 until further notice due to #COVID19. (SM City Cebu official Twitter account) https://t.co/ArXnKIpiBX",TweetDeck,,,,False,False,1071,17,,,,6729376,1075,,2008-08-16T10:09:33Z,True,en
CNNnews18,107,1240534209103409153,6509832,2020-03-19T07:02:58Z,#NewsAlert – Illegal wildlife trade thrives amid #CoronavirusOutbreak in Agartala. Turtles being sold in open markets along with fish and other poultry. https://t.co/R8Vd1BQUMD,Twitter Media Studio - LiveCut,,,,False,False,178,6,,,,4355751,439,,2007-06-01T20:31:01Z,True,en
CNNnews18,107,1240479440901033984,6509832,2020-03-19T03:25:20Z,"#NewsAlert – There are a lot of rumours are spreading these days but there is no scientific research to suggest any efficacy of these ayurvedic remedies: Dr Anand Kumar Gupta (IGIMS, Patna,) tells CNN-News18’s @AnushaSoni23.

#CoronavirusOutbreak https://t.co/s47CJz8KgD",Twitter Media Studio - LiveCut,,,,False,False,178,2,,,,4355757,439,,2007-06-01T20:31:01Z,True,en
bsindia,136,1240636642869870595,43855487,2020-03-19T13:50:00Z,"Covid-19 hit US economy already in recession: BofA pegs job loss at 3.5 mn

@IamPuneetW reports

#USEconomy #coronavirus #recession #BofA 

https://t.co/xNg0xHnXFE",TweetDeck,,,,False,False,139,2,,,,1867046,379,,2009-06-01T08:52:08Z,True,en
timesofindia,187,1240485707199598593,134758540,2020-03-19T03:50:14Z,"#JustIn | Markets plunge again as global sell off continues, sensex tanks over 1,700 points; Nifty below 8,000

#COVID19India
#CoronavirusOutbreak
#CoronavirusUpdates 👇

https://t.co/Wn5tgSPtwd",Twitter Web App,,,,False,False,5,3,,,,12397695,530,,2010-04-19T10:50:15Z,True,en
timesofindia,187,1240651773968175105,134758540,2020-03-19T14:50:07Z,"PM @narendramodi calls for 'Janta curfew' on Mar 22 from 7 AM-9 PM, says no citizen, barring those in essential services, should get out of house 

#CautionYesPanicNo

#Coronavirus 
#COVID19India
#PMModiOnCorona
#JantaCurfew
#CoronavirusUpdates 👇

https://t.co/Wn5tgSPtwd https://t.co/icjEVo9CO8",Twitter Web App,1.2406514179430728e+18,134758540.0,timesofindia,False,False,5,77,,,,12397427,530,,2010-04-19T10:50:15Z,True,en
timesofindia,187,1240697437544517633,134758540,2020-03-19T17:51:34Z,"Delhi Metro Rail Corporation (DMRC) issues advisory in view of #COVID19. 

Random thermal scanning of passengers will be carried out at all metro stations. 

#CautionYesPanicNo

#COVID19India
#CoronavirusOutbreak
#CoronavirusUpdates 👇

https://t.co/Wn5tgSPtwd https://t.co/HYsNdNh6Tm",TweetDeck,,,,False,False,5,39,,,,12397657,530,,2010-04-19T10:50:15Z,True,en
ANCALERTS,238,1240483927577333762,44728980,2020-03-19T03:43:10Z,China reports zero new domestic virus cases for 1st time https://t.co/uUs4aiUf9r #COVID19,TweetDeck,,,,False,False,5453,33,,,,4853038,777,,2009-06-04T21:26:24Z,True,en
latestly,138,1240545934385147904,828841083257778176,2020-03-19T07:49:33Z,"#Mumbai Dabbawalas to Stop Tiffin Services Till March 31 Amid #Coronavirus Outbreak #Maharashtra #COVID19
https://t.co/Z8m1UQyTIR",Twitter Web App,,,,False,False,69,0,,,,56254,339,,2017-02-07T05:41:28Z,True,en
ANCALERTS,238,1240514722761334784,44728980,2020-03-19T05:45:32Z,Ceres (Vallacar Transit) provides a total of 42 buses for frontliner mobility under DOTr program. 30 for health workers and 12 for the PNP. Photos courtesy of Cathrina Dumancas | via @kristinesabillo #COVID19 #LuzonLockdown https://t.co/Y5A0NBN2t4,TweetDeck,,,,False,False,5453,21,,,,4853018,777,,2009-06-04T21:26:24Z,True,en
dailystar,179,1240621543492923392,20442930,2020-03-19T12:50:00Z,"Have you tried doing this? #coronavirus #COVID19 
https://t.co/uvSGL0ucYZ",TweetDeck,,,,False,False,838,1,,,,195757,3592,,2009-02-09T15:45:17Z,True,en
